"subjAct" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()"
"22_LAYING" -0.947735251944444 -0.913276301666667 -0.942945807916667 -0.928781249027778 -0.958826938556944 -0.952435389166667 -0.970355191527778 -0.955151526805556 -0.974527011944444 -0.956641905833333 -0.9618849625 -0.933251870694444 -0.972092602916667 -0.980484171388889 -0.978636301805555 -0.909407761152778 -0.909407761152778 -0.959849821805556 -0.923911565972222 -0.974201690972222 -0.945656808055556 -0.912562856666667 -0.941163951388889 -0.974126068055556 -0.9589609575 -0.976833164027778 -0.958030986944444 -0.960711254583333 -0.936965638611111 -0.913267251263889 -0.955635614444444 -0.923552358194444 -0.972789020833333 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.418494577083333 0.632484075694444 0.771903907083333 0.0752202242222222 0.00459834754236111 -0.00467438744166667 -0.0208311371125 -0.09257231175 0.145003879319444 -0.100203934722222 -0.037608730565 -0.0702723568194445 -0.934993799305556 -0.934993799305556 -0.971169779305556 -0.926616373333333 -0.981716936388889 -0.953758542777778 -0.925524703472222 -0.954219235555556 -0.224663531040542 0.0878775831008333 0.214869419902778 -0.969570326944444 -0.954833264305556 -0.970918941666667 0.0734034055506944 -0.12196479475 0.0415523452236111 -0.95336692 -0.964698258611111 -0.942570240416667 -0.116959069579167 -0.143181333825 0.0627250150652778 -0.929818990972222 0.0988290426666667 -0.962654791527778 0.208852833405556 -0.946055840972222 -0.0786142233430556 -0.976638980972222 0.112423708402778
"22_WALKING" 0.126306711845726 0.191562519046774 -0.210838415334677 -0.951572128709677 -0.951009158629032 -0.926827728790323 0.0356503803806452 0.0699327263177419 -0.414659270806452 -0.289193262179839 -0.505945845725806 -0.191025019862903 -0.295339445435484 -0.666250657822581 -0.365738205330645 -0.0750274753227419 -0.0750274753227419 0.00188467957169355 -0.29019609933629 -0.594800114516129 0.170744906579032 0.127961009083871 -0.244903086318548 -0.00453760906008065 0.0353890307274839 -0.461927595322581 -0.336063436975806 -0.504758115322581 -0.278803378443548 -0.271358055256452 -0.026939478916129 -0.350652736862903 -0.619656908709677 0.270167244280645 -0.0210499604147903 -0.110736127109677 0.916153726370968 -0.274920514435484 -0.0117852165752419 0.0824915128258871 0.0317970614548387 -0.00647434080008065 0.0233730547512903 -0.117347264645968 0.048626505658871 -0.125791544892016 -0.0351687037096774 -0.0579644368262903 0.194120721771613 0.194120721771613 -0.0291599645564516 -0.168333144793548 -0.497238265967742 0.00104101513629032 0.163736586740323 -0.265624525556452 -0.260242671783871 0.111487984606452 0.155657963391129 -0.0154402784024194 0.0329904784959677 -0.366781160887097 -0.0930725491814516 -0.237236181295161 -0.113909014802419 -0.147570075064516 -0.515806623467742 -0.155073938080645 -0.138593220574032 -0.109622632482903 -0.0210618957280645 0.00682802066129032 0.274209759191129 0.0154861349467742 0.139931707459677 -0.386163943548387 -0.0150350895258065 -0.601159132096774 0.291582086693548
"22_WALKING_DOWNSTAIRS" 0.348618168333333 0.239812250944444 -0.325722718055556 -0.941242334722222 -0.945824352777778 -0.906594023333333 0.0869139849722222 0.0198613278611111 -0.477806646111111 -0.237349190997222 -0.550303216666667 -0.280417950555556 -0.264848047888889 -0.640280071388889 -0.358762129444444 0.133267478527222 0.133267478527222 -0.0337640982530556 -0.263921983758333 -0.617659355833333 0.402891960277778 0.167409716861111 -0.383242679444444 0.0404618458027778 -0.0270294444166667 -0.535893778333333 -0.284532358444444 -0.570339899444444 -0.377319033611111 -0.0575202606055556 -0.118530349166667 -0.341863671805556 -0.697451438611111 0.284458963861111 -0.0197999371686389 -0.1074157796 0.921820641944444 -0.222215179444444 0.0412987957222222 0.101584640833333 0.0211126110833333 0.0112499015 -0.0779611213138889 -0.0697154455833333 0.0500708760555556 -0.0901744530194444 -0.0355171408083333 -0.0481460161016667 0.330999221944444 0.330999221944444 -0.0179784626888889 -0.161333309783333 -0.459579670833333 0.195348406222222 0.225766560777778 -0.322795653888889 -0.367713771944444 0.0282644422805556 0.183154050991667 0.0383364203555556 -0.00309155313333333 -0.419534253611111 -0.244503497722222 -0.400892381111111 -0.198861107138889 -0.0954349339722222 -0.525006840277778 -0.194915698805556 -0.191963043893889 -0.0324962109133333 0.01292707115 0.155526858911111 0.130782546102778 0.0224783539805556 0.138397615911111 -0.338417326388889 -0.0581080717 -0.583510518055556 0.339656340833333
"22_WALKING_UPSTAIRS" 0.0835738640921429 0.250067523738095 -0.109613216345238 -0.94063384047619 -0.941620221904762 -0.913153632142857 -0.00853992680952381 -0.0575784544857143 -0.471703304761905 -0.301491709628571 -0.489417908809524 -0.157758060642857 -0.396699215238095 -0.704255415 -0.515697758571429 -0.158757474833333 -0.158757474833333 -0.0876501605595238 -0.2025581772 -0.675633024285714 0.132048813464286 0.230058772192857 -0.116753339559524 -0.0677978520178571 -0.106099613648095 -0.528567802619048 -0.338139776690476 -0.473882071666667 -0.222431794690476 -0.334126221428571 -0.151299835619048 -0.234023031571429 -0.70987053452381 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.889454382857143 -0.33682691 -0.0957978990316667 0.0877172239047619 0.0367082966285714 -0.033616970907381 0.13497880785381 -0.181458414495238 0.0157359244619048 -0.148450080695476 -0.0381312609738095 -0.067457054547619 0.210282608333333 0.210282608333333 -0.0957840344357143 -0.1280319236 -0.568111869047619 -0.0553996485285714 0.13068653882619 -0.228019952309524 -0.21396827747619 -0.0343404000452381 -0.0330889778857143 -0.0382449785166667 -0.0751829281833333 -0.414448875714286 0.0466071941261905 -0.270497675785714 -0.161561379016667 -0.19545699252381 -0.523943751666667 -0.199313066142857 -0.203542110833333 -0.170789279261905 -0.147429136850952 -0.0866905123880952 0.29374477 -0.0458020362119048 0.187559363004762 -0.369902 -0.224891603642857 -0.667996003333333 0.263527183357143
"23_STANDING" -0.985421519558824 -0.9584444925 -0.929409745147059 -0.984610385 -0.984818648823529 -0.947199734411765 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.9516698575 -0.9516698575 -0.974811528235294 -0.923796565588235 -0.972387365294118 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.984531642205882 -0.977157997794118 -0.976241315882353 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.955291356470588 -0.9750536875 -0.924805421470588 -0.973849691470588 0.277899323235294 -0.0177475547867647 -0.1105970177575 0.919857125882353 -0.117401359697059 -0.223631180906765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.957212267058824 -0.957212267058824 -0.978671485441176 -0.938430293382353 -0.9763992525 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.00428156514117647 0.00252026687779412 -0.00225195262220588 -0.983283252058823 -0.975176561617647 -0.969610229705882 0.201179907463235 -0.0878295931260294 -0.0988283243558824 -0.947510436323529 -0.952781164558824 -0.967939565 -0.291595924892647 -0.197834986461765 -0.163986972797059 -0.957986177058823 0.0611889890617647 -0.973798155735294 0.261655799526471 -0.944583829705882 -0.121999620029412 -0.972598810882353 0.128376237985294
"23_SITTING" -0.987607636617647 -0.934933559264706 -0.905584390323529 -0.984536722205882 -0.960917426323529 -0.923953600294118 -0.984561803823529 -0.978045837794118 -0.975978995 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.987084633970588 -0.980727445294118 -0.988130142058824 -0.924963263235294 -0.924963263235294 -0.973668776323529 -0.937006097352941 -0.979226997941177 -0.988345258235294 -0.930781487205882 -0.896125263911765 -0.986019630441176 -0.979564696911765 -0.977936447205882 -0.981523241176471 -0.943733421029412 -0.961914054264706 -0.927090118382353 -0.972117016617647 -0.938680776617647 -0.978499038088235 0.273351251617647 -0.0133945015676471 -0.103808679294118 0.936509242941176 0.1217510625 0.0630111556279412 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.944080772941176 -0.944080772941176 -0.982375503382353 -0.936593426911765 -0.986514066029412 -0.986325670882353 -0.953460406470588 -0.942031166764706 0.0459466909620588 0.130083858026471 0.0837341059411765 -0.984550863529412 -0.978136218235294 -0.972656226029412 0.285643525808824 -0.0438597429455882 0.0323132713205882 -0.977149986617647 -0.957920288823529 -0.965428833529412 0.0704401990367647 -0.0826203849176471 0.137545517458824 -0.945837830147059 0.162284907683824 -0.974121466764706 0.199533745057059 -0.952293277205882 0.125456560348529 -0.980707211470588 0.0531832551514706
"23_LAYING" -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.957871990555555 -0.957871990555555 -0.986685651527778 -0.957227585972222 -0.981314831666667 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.958465695416667 -0.986540200694444 -0.959025538194444 -0.98158514125 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.391564962777778 0.438434067361111 0.918782825277778 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.0113399724663889 -0.105052917 0.111078594708333 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.962959196805556 -0.962959196805556 -0.987010197361111 -0.949418000972222 -0.984557478611111 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.424151160897222 0.0637688819034028 0.298416658291667 -0.986204659166667 -0.988230264166667 -0.982415511805556 0.206066869445833 0.0982745766404167 0.230107945944444 -0.979676078055556 -0.96846913625 -0.984238807777778 0.13145543361875 -0.1472313939875 0.289184530733333 -0.967747053194444 0.0359321171277778 -0.985905703888889 0.338094710990278 -0.966239347916667 0.102453271218056 -0.981846854305556 0.225885068995833
"23_WALKING" -0.17410086597378 0.00677314481073171 0.166124470814024 -0.954877421402439 -0.94004495 -0.914446503109756 -0.130625290494512 -0.160115277395122 -0.1272397905525 -0.486098252743902 0.0724193989390244 -0.154003833156707 -0.407812849878049 0.0012847316554878 -0.424938698658537 -0.0842457150285366 -0.0842457150285366 -0.0262670076664634 -0.0375005373890244 -0.0618433522197561 -0.200831791709756 -0.0467898840139634 0.10549567563189 -0.189745065968902 -0.198895385869512 -0.180516975712195 -0.538599569158537 0.0508080239762195 -0.229845796965244 -0.289089799545122 -0.0838238821481707 -0.240514828657317 -0.106315174409756 0.27148606765 -0.0220143708451219 -0.112785891187805 0.904540040365854 -0.161122259140244 -0.219121694829268 0.0770552121914024 0.0301412707969512 0.00394176374390244 -0.0119559348042683 -0.0858144505292683 0.0600209555466463 -0.0937421885902439 -0.0465017444628049 -0.0709072225059756 0.00265987322987805 0.00265987322987805 -0.0836897586939024 -0.0401564251171951 -0.167946699362805 -0.116211058367073 -0.0184065650426829 0.0997051573140244 -0.304511155271341 -0.0154110141939024 0.0393134345060976 -0.151821145715244 -0.181245181903049 -0.0764140583390244 -0.25294883095122 -0.271330497385976 -0.32869202210122 -0.325958488932927 0.0883042618542683 -0.167345913207317 -0.0231047192804878 0.0464772373664634 -0.168035814040854 0.0142617477323171 0.153178971809756 0.00959140348658536 0.119793363546524 -0.00204633528231708 0.304544647003659 -0.0839727286548781 0.209311333017683
"23_WALKING_DOWNSTAIRS" 0.0441392843425926 0.10825903416963 0.229898742944444 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.32301569962963 0.146650121972222 -0.36786963962963 0.230363964351852 0.230363964351852 0.292087200087037 0.0539972903222222 0.0594908483888889 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.482598325037037 0.12605231802963 -0.305896699222222 -0.0453930349148148 0.2244805035 -0.218930425944444 -0.0398573780185185 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.923711401296296 -0.110028841648148 -0.153671532259259 0.0578010605648148 0.0375005150740741 -0.000982717101851849 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 0.127211137694444 0.127211137694444 0.112982475627778 0.0390915481555556 -0.0463117766203704 0.205428216353704 0.0959432893981482 0.280518877574074 -0.23469362537037 0.0130298524666667 0.178520969805556 0.201542909494444 -0.0724504562777778 0.157775692377778 -0.210126610722222 -0.181909200418519 -0.179004310844444 -0.214730713222222 0.328817010088889 -0.141266888477778 0.0216333667314815 0.0881284260055556 -0.060331719512963 0.364829993351852 0.167846645746296 0.335009724333333 0.0579874222987037 0.150825734842593 0.402651090185185 0.0746754643666667 0.221849483707407
"23_WALKING_UPSTAIRS" -0.243887818513725 0.0448435785868627 0.10080118935098 -0.933344481568627 -0.910474557058824 -0.902065910392157 -0.365398622764706 -0.328225031 -0.408094020392157 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.271893714117647 -0.271893714117647 -0.362708849411765 -0.366732989313725 -0.551275188627451 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.410047643333333 -0.454324844901961 -0.470491576431373 -0.632659461568627 0.249995171031373 -0.0323844029237255 -0.126890616782353 0.843438810196078 -0.214481808235294 -0.35593445 0.0723649984647059 0.039986286827451 0.0159234167843137 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.0117536873784314 -0.0117536873784314 -0.311143885098039 -0.156527148792745 -0.504367150588235 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.416950400284314 -0.188068413803922 -0.20350714824902 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.278707884980392 -0.357319836562745 -0.443171315294118 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.0887030529117647 -0.136461407760784 -0.413452415980392 -0.231382662235294 -0.0111619282254902 -0.302968064764706 0.148281880568627 -0.380388292223529 0.079223297227451 -0.51871565 0.233770059509804
"25_STANDING" -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.977909693918919 -0.98724214 -0.980722294459459 -0.968075629324324 -0.968075629324324 -0.982637080945946 -0.959884274324324 -0.983230809594595 -0.992851743243243 -0.95417933 -0.96212373972973 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.97266417 -0.975960666081081 -0.974982088108108 -0.970203660405405 -0.982083315 -0.961090396891892 -0.983098935945946 0.278013701621622 -0.0163569730274324 -0.107352957594595 0.929794733108108 -0.159316786486486 0.201182106486486 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.972663592162162 -0.972663592162162 -0.984647071216216 -0.967077442837838 -0.985091991216216 -0.990093202837838 -0.959846189054054 -0.974051231216216 0.03435282285 0.0009277035 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.984832251216216 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.185802650362162 -0.224933997248649 -0.0699344712864865 -0.972355393243243 0.153959874551081 -0.982294170810811 0.308447500314865 -0.968972499594595 -0.169383482278649 -0.98401783027027 0.0811606181486487
"25_SITTING" -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.960003414461538 -0.960003414461538 -0.988311804923077 -0.970639125692308 -0.991766403076923 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.992750109846154 -0.984068025384615 -0.989156105538462 -0.990550003076923 -0.979828883230769 -0.974172870615385 -0.961997268307692 -0.987618801076923 -0.970321897230769 -0.992019559538462 0.278541482461538 -0.0147696808030769 -0.109160440476923 0.865686078153846 0.208287142261538 0.167140956385077 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.970409337076923 -0.970409337076923 -0.989545142461538 -0.966568718615385 -0.99286465 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.0316398345215385 0.125306723301538 0.108178546465692 -0.992478846153846 -0.982957002923077 -0.986326396461538 0.176656276830769 -0.0408130188664615 0.0587166219230769 -0.988002552461538 -0.983827801076923 -0.975805890153846 0.136192219210769 -0.300483308276923 0.0368690794884615 -0.967017992615385 0.194658204369231 -0.987941825538462 0.300439878492308 -0.979350913692308 -0.0911441489753846 -0.991781701692308 0.253370240815385
"25_LAYING" -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.889769639726027 -0.936630803287671 -0.91092799 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.649254767945205 -0.649254767945205 -0.961931605342466 -0.856017369726027 -0.96830952260274 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.651353241643836 -0.963601212876712 -0.850661340684931 -0.970457947534247 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.0416113196575342 -0.279813645884932 -0.109253586720137 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.774481943616438 -0.241575056393973 -0.96008314739726 0.200493940424658 -0.910126993561644 -0.334849564949315 -0.96825160890411 0.0859903395931507
"25_WALKING" -0.450293756380711 -0.175782111936548 -0.396874763299492 -0.96563100822335 -0.946063609187817 -0.918912479390863 -0.594999461675127 -0.460069836497462 -0.731324824416244 -0.397072843690355 -0.524076468071066 -0.528209893908629 -0.546381665431472 -0.816036782690355 -0.670487463654822 -0.447228046827411 -0.447228046827411 -0.568672058121827 -0.424442870864467 -0.756624203959391 -0.429397957569543 -0.179082878888325 -0.372383265248731 -0.615916563857868 -0.456353239116751 -0.749767744517767 -0.410886250228426 -0.466896724923858 -0.574240675532995 -0.520466004548223 -0.574916452030457 -0.451118150609137 -0.766047681522843 0.282295870812183 -0.0220966312890863 -0.11404782522335 0.931940141675127 -0.140958501598985 0.170903471870558 0.084107129482132 -0.00138074649817259 -0.00845325026974619 0.0133584678203046 -0.0967096745667513 0.0943454726138579 -0.117860077319695 -0.0364980920261421 -0.0559946425410152 -0.317933549482234 -0.317933549482234 -0.573639865329949 -0.316887624324365 -0.706963305076142 -0.510489035380711 -0.277863165116751 -0.543288722385787 -0.489660237030457 -0.23761826656599 -0.251963580893401 -0.610270945177665 -0.497032876852792 -0.71160657786802 -0.342906803924365 -0.564196687497462 -0.500858823258883 -0.375954965294416 -0.645402886852792 -0.521431440862944 -0.330186334843655 -0.443825897099949 -0.214637686733503 -0.471651831908629 -0.121073912146345 -0.566988243553299 0.0599661538441117 -0.541530578680203 -0.240673855531472 -0.76297720035533 -0.0480639438890355
"25_WALKING_DOWNSTAIRS" -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.259465249913793 -0.259465249913793 -0.482976929827586 -0.38216092137931 -0.67960595137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.359437080103448 -0.502224768103448 -0.423707329706897 -0.693032409137931 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.554632665344828 -0.173414057262069 -0.152008268862069 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.419732508103448 -0.544902332586207 -0.423798006068966 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.269850388246552 -0.474769376551724 -0.191973774948276 -0.288154787517241 -0.17216563837931 -0.471642111551724 -0.000259638109310345 -0.485763582068966 -0.159588770951724 -0.687034281206897 -0.101278802667241
"25_WALKING_UPSTAIRS" -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.950878450307692 -0.931758272769231 -0.882722399076923 -0.663642746307692 -0.627131235692308 -0.812458372307692 -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.480006649846154 -0.480006649846154 -0.674513059846154 -0.387754116158462 -0.824883302769231 -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.690213625846154 -0.638086010153846 -0.830526636615385 -0.500119831476923 -0.349362687538462 -0.601112612153846 -0.536120293230769 -0.703433692615385 -0.386612992876923 -0.841061012153846 0.277995411384615 -0.0269863524264615 -0.126210440292308 0.927693239538462 -0.217641282461538 0.108230986684615 0.0740041435707692 0.00925514041553846 -0.0116906813498462 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.305772199076923 -0.305772199076923 -0.679160843538462 -0.3186346998 -0.777106026615385 -0.521649838769231 -0.380150805384615 -0.542931828 -0.593367433030769 -0.379518455061538 -0.463511984138462 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.410294109653846 -0.601971415384615 -0.612389227538462 -0.476144998846154 -0.618579913384615 -0.575169715692308 -0.380037333615385 -0.549103238769231 -0.254971244461538 -0.527907561538462 -0.273261579076923 -0.654795110615385 0.0278971843696923 -0.567153469846154 -0.414531992523077 -0.822403906 -0.0511617273270769
"26_STANDING" -0.993069368783784 -0.949466155405405 -0.962988401351351 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.990498355 -0.975935485405405 -0.986693448648649 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.962697299189189 -0.962697299189189 -0.982626252972973 -0.962653585540541 -0.984253792432432 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.975321645675676 -0.981740873108108 -0.977351005 -0.963909299324324 -0.981129312702703 -0.962967605810811 -0.983313996081081 0.281127035405405 -0.0166608306652703 -0.110237796416216 0.965460891621622 -0.140315421824324 0.0884142682297297 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.968511694324324 -0.968511694324324 -0.986985213648649 -0.968673955540541 -0.98854482527027 -0.991993372297297 -0.958402317837838 -0.97321515527027 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.990586982162162 -0.976267058648649 -0.984563921216216 0.267659898704054 -0.0854585422074324 0.0492957974902703 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.166415001236892 -0.118659609293919 -0.012085913522973 -0.970605250405405 0.0663748187851351 -0.98287688945946 0.221668476393243 -0.972333108648649 -0.144605013921622 -0.985762255540541 0.104516777617568
